window_id,interim_path,start_sample,end_sample,label,label_name,dataset,source_clip_id,rms,split
1028,data/interim/negative/esc50/4-178402-A-43.wav,40000,56000,0,negative,esc50,negative/esc50/4-178402-A-43,,train
1029,data/interim/negative/esc50/4-178402-A-43.wav,48000,64000,0,negative,esc50,negative/esc50/4-178402-A-43,,train
1030,data/interim/negative/esc50/4-178402-A-43.wav,56000,72000,0,negative,esc50,negative/esc50/4-178402-A-43,,train
1031,data/interim/negative/esc50/4-178402-A-43.wav,64000,80000,0,negative,esc50,negative/esc50/4-178402-A-43,,train
1032,data/interim/negative/esc50/4-178402-A-43.wav,72000,80000,0,negative,esc50,negative/esc50/4-178402-A-43,,train
1033,data/interim/negative/esc50/4-186940-A-44.wav,0,16000,0,negative,esc50,negative/esc50/4-186940-A-44,,train
1034,data/interim/negative/esc50/4-186940-A-44.wav,8000,24000,0,negative,esc50,negative/esc50/4-186940-A-44,,train
1035,data/interim/negative/esc50/4-186940-A-44.wav,16000,32000,0,negative,esc50,negative/esc50/4-186940-A-44,,train
1036,data/interim/negative/esc50/4-186940-A-44.wav,24000,40000,0,negative,esc50,negative/esc50/4-186940-A-44,,train
1037,data/interim/negative/esc50/4-186940-A-44.wav,32000,48000,0,negative,esc50,negative/esc50/4-186940-A-44,,train
1038,data/interim/negative/esc50/4-186940-A-44.wav,40000,56000,0,negative,esc50,negative/esc50/4-186940-A-44,,train
1039,data/interim/negative/esc50/4-186940-A-44.wav,48000,64000,0,negative,esc50,negative/esc50/4-186940-A-44,,train
1040,data/interim/negative/esc50/4-186940-A-44.wav,56000,72000,0,negative,esc50,negative/esc50/4-186940-A-44,,train
1041,data/interim/negative/esc50/4-186940-A-44.wav,64000,80000,0,negative,esc50,negative/esc50/4-186940-A-44,,train
1042,data/interim/negative/esc50/4-186940-A-44.wav,72000,80000,0,negative,esc50,negative/esc50/4-186940-A-44,,train
1043,data/interim/negative/esc50/4-255371-A-47.wav,0,16000,0,negative,esc50,negative/esc50/4-255371-A-47,,val
1044,data/interim/negative/esc50/4-255371-A-47.wav,8000,24000,0,negative,esc50,negative/esc50/4-255371-A-47,,val
1045,data/interim/negative/esc50/4-255371-A-47.wav,16000,32000,0,negative,esc50,negative/esc50/4-255371-A-47,,val
1046,data/interim/negative/esc50/4-255371-A-47.wav,24000,40000,0,negative,esc50,negative/esc50/4-255371-A-47,,val
1047,data/interim/negative/esc50/4-255371-A-47.wav,32000,48000,0,negative,esc50,negative/esc50/4-255371-A-47,,val
1048,data/interim/negative/esc50/4-255371-A-47.wav,40000,56000,0,negative,esc50,negative/esc50/4-255371-A-47,,val
1049,data/interim/negative/esc50/4-255371-A-47.wav,48000,64000,0,negative,esc50,negative/esc50/4-255371-A-47,,val
1050,data/interim/negative/esc50/4-255371-A-47.wav,56000,72000,0,negative,esc50,negative/esc50/4-255371-A-47,,val
1051,data/interim/negative/esc50/4-255371-A-47.wav,64000,80000,0,negative,esc50,negative/esc50/4-255371-A-47,,val
1052,data/interim/negative/esc50/4-255371-A-47.wav,72000,80000,0,negative,esc50,negative/esc50/4-255371-A-47,,val
1053,data/interim/negative/esc50/5-157204-B-16.wav,0,16000,0,negative,esc50,negative/esc50/5-157204-B-16,,train
1054,data/interim/negative/esc50/5-157204-B-16.wav,8000,24000,0,negative,esc50,negative/esc50/5-157204-B-16,,train
1055,data/interim/negative/esc50/5-157204-B-16.wav,16000,32000,0,negative,esc50,negative/esc50/5-157204-B-16,,train
1056,data/interim/negative/esc50/5-157204-B-16.wav,24000,40000,0,negative,esc50,negative/esc50/5-157204-B-16,,train
1057,data/interim/negative/esc50/5-157204-B-16.wav,32000,48000,0,negative,esc50,negative/esc50/5-157204-B-16,,train
1058,data/interim/negative/esc50/5-157204-B-16.wav,40000,56000,0,negative,esc50,negative/esc50/5-157204-B-16,,train
1059,data/interim/negative/esc50/5-157204-B-16.wav,48000,64000,0,negative,esc50,negative/esc50/5-157204-B-16,,train
1060,data/interim/negative/esc50/5-157204-B-16.wav,56000,72000,0,negative,esc50,negative/esc50/5-157204-B-16,,train
1061,data/interim/negative/esc50/5-157204-B-16.wav,64000,80000,0,negative,esc50,negative/esc50/5-157204-B-16,,train
1062,data/interim/negative/esc50/5-157204-B-16.wav,72000,80000,0,negative,esc50,negative/esc50/5-157204-B-16,,train
1063,data/interim/negative/esc50/5-177957-B-40.wav,0,16000,0,negative,esc50,negative/esc50/5-177957-B-40,,train
1064,data/interim/negative/esc50/5-177957-B-40.wav,8000,24000,0,negative,esc50,negative/esc50/5-177957-B-40,,train
1065,data/interim/negative/esc50/5-177957-B-40.wav,16000,32000,0,negative,esc50,negative/esc50/5-177957-B-40,,train
1066,data/interim/negative/esc50/5-177957-B-40.wav,24000,40000,0,negative,esc50,negative/esc50/5-177957-B-40,,train
1067,data/interim/negative/esc50/5-177957-B-40.wav,32000,48000,0,negative,esc50,negative/esc50/5-177957-B-40,,train
1068,data/interim/negative/esc50/5-177957-B-40.wav,40000,56000,0,negative,esc50,negative/esc50/5-177957-B-40,,train
1069,data/interim/negative/esc50/5-177957-B-40.wav,48000,64000,0,negative,esc50,negative/esc50/5-177957-B-40,,train
1070,data/interim/negative/esc50/5-177957-B-40.wav,56000,72000,0,negative,esc50,negative/esc50/5-177957-B-40,,train
1071,data/interim/negative/esc50/5-177957-B-40.wav,64000,80000,0,negative,esc50,negative/esc50/5-177957-B-40,,train
1072,data/interim/negative/esc50/5-177957-B-40.wav,72000,80000,0,negative,esc50,negative/esc50/5-177957-B-40,,train
1073,data/interim/negative/esc50/5-180156-B-43.wav,0,16000,0,negative,esc50,negative/esc50/5-180156-B-43,,test
1074,data/interim/negative/esc50/5-180156-B-43.wav,8000,24000,0,negative,esc50,negative/esc50/5-180156-B-43,,test
1075,data/interim/negative/esc50/5-180156-B-43.wav,16000,32000,0,negative,esc50,negative/esc50/5-180156-B-43,,test
1076,data/interim/negative/esc50/5-180156-B-43.wav,24000,40000,0,negative,esc50,negative/esc50/5-180156-B-43,,test
1077,data/interim/negative/esc50/5-180156-B-43.wav,32000,48000,0,negative,esc50,negative/esc50/5-180156-B-43,,test
1078,data/interim/negative/esc50/5-180156-B-43.wav,40000,56000,0,negative,esc50,negative/esc50/5-180156-B-43,,test
1079,data/interim/negative/esc50/5-180156-B-43.wav,48000,64000,0,negative,esc50,negative/esc50/5-180156-B-43,,test
1080,data/interim/negative/esc50/5-180156-B-43.wav,56000,72000,0,negative,esc50,negative/esc50/5-180156-B-43,,test
1081,data/interim/negative/esc50/5-180156-B-43.wav,64000,80000,0,negative,esc50,negative/esc50/5-180156-B-43,,test
1082,data/interim/negative/esc50/5-180156-B-43.wav,72000,80000,0,negative,esc50,negative/esc50/5-180156-B-43,,test
1083,data/interim/negative/esc50/5-197121-B-45.wav,0,16000,0,negative,esc50,negative/esc50/5-197121-B-45,,train
1084,data/interim/negative/esc50/5-197121-B-45.wav,8000,24000,0,negative,esc50,negative/esc50/5-197121-B-45,,train
1085,data/interim/negative/esc50/5-197121-B-45.wav,16000,32000,0,negative,esc50,negative/esc50/5-197121-B-45,,train
1086,data/interim/negative/esc50/5-197121-B-45.wav,24000,40000,0,negative,esc50,negative/esc50/5-197121-B-45,,train
1087,data/interim/negative/esc50/5-197121-B-45.wav,32000,48000,0,negative,esc50,negative/esc50/5-197121-B-45,,train
1088,data/interim/negative/esc50/5-197121-B-45.wav,40000,56000,0,negative,esc50,negative/esc50/5-197121-B-45,,train
1089,data/interim/negative/esc50/5-197121-B-45.wav,48000,64000,0,negative,esc50,negative/esc50/5-197121-B-45,,train
1090,data/interim/negative/esc50/5-197121-B-45.wav,56000,72000,0,negative,esc50,negative/esc50/5-197121-B-45,,train
1091,data/interim/negative/esc50/5-197121-B-45.wav,64000,80000,0,negative,esc50,negative/esc50/5-197121-B-45,,train
1092,data/interim/negative/esc50/5-197121-B-45.wav,72000,80000,0,negative,esc50,negative/esc50/5-197121-B-45,,train
1093,data/interim/negative/esc50/5-199284-A-45.wav,0,16000,0,negative,esc50,negative/esc50/5-199284-A-45,,val
1094,data/interim/negative/esc50/5-199284-A-45.wav,8000,24000,0,negative,esc50,negative/esc50/5-199284-A-45,,val
1095,data/interim/negative/esc50/5-199284-A-45.wav,16000,32000,0,negative,esc50,negative/esc50/5-199284-A-45,,val
1096,data/interim/negative/esc50/5-199284-A-45.wav,24000,40000,0,negative,esc50,negative/esc50/5-199284-A-45,,val
1097,data/interim/negative/esc50/5-199284-A-45.wav,32000,48000,0,negative,esc50,negative/esc50/5-199284-A-45,,val
1098,data/interim/negative/esc50/5-199284-A-45.wav,40000,56000,0,negative,esc50,negative/esc50/5-199284-A-45,,val
1099,data/interim/negative/esc50/5-199284-A-45.wav,48000,64000,0,negative,esc50,negative/esc50/5-199284-A-45,,val
1100,data/interim/negative/esc50/5-199284-A-45.wav,56000,72000,0,negative,esc50,negative/esc50/5-199284-A-45,,val
1101,data/interim/negative/esc50/5-199284-A-45.wav,64000,80000,0,negative,esc50,negative/esc50/5-199284-A-45,,val
1102,data/interim/negative/esc50/5-199284-A-45.wav,72000,80000,0,negative,esc50,negative/esc50/5-199284-A-45,,val
1103,data/interim/negative/esc50/5-209992-B-44.wav,0,16000,0,negative,esc50,negative/esc50/5-209992-B-44,,val
1104,data/interim/negative/esc50/5-209992-B-44.wav,8000,24000,0,negative,esc50,negative/esc50/5-209992-B-44,,val
1105,data/interim/negative/esc50/5-209992-B-44.wav,16000,32000,0,negative,esc50,negative/esc50/5-209992-B-44,,val
1106,data/interim/negative/esc50/5-209992-B-44.wav,24000,40000,0,negative,esc50,negative/esc50/5-209992-B-44,,val
1107,data/interim/negative/esc50/5-209992-B-44.wav,32000,48000,0,negative,esc50,negative/esc50/5-209992-B-44,,val
1108,data/interim/negative/esc50/5-209992-B-44.wav,40000,56000,0,negative,esc50,negative/esc50/5-209992-B-44,,val
1109,data/interim/negative/esc50/5-209992-B-44.wav,48000,64000,0,negative,esc50,negative/esc50/5-209992-B-44,,val
1110,data/interim/negative/esc50/5-209992-B-44.wav,56000,72000,0,negative,esc50,negative/esc50/5-209992-B-44,,val
1111,data/interim/negative/esc50/5-209992-B-44.wav,64000,80000,0,negative,esc50,negative/esc50/5-209992-B-44,,val
1112,data/interim/negative/esc50/5-209992-B-44.wav,72000,80000,0,negative,esc50,negative/esc50/5-209992-B-44,,val
1113,data/interim/negative/esc50/5-216214-A-13.wav,0,16000,0,negative,esc50,negative/esc50/5-216214-A-13,,train
1114,data/interim/negative/esc50/5-216214-A-13.wav,8000,24000,0,negative,esc50,negative/esc50/5-216214-A-13,,train
1115,data/interim/negative/esc50/5-216214-A-13.wav,16000,32000,0,negative,esc50,negative/esc50/5-216214-A-13,,train
1116,data/interim/negative/esc50/5-216214-A-13.wav,24000,40000,0,negative,esc50,negative/esc50/5-216214-A-13,,train
1117,data/interim/negative/esc50/5-216214-A-13.wav,32000,48000,0,negative,esc50,negative/esc50/5-216214-A-13,,train
1118,data/interim/negative/esc50/5-216214-A-13.wav,40000,56000,0,negative,esc50,negative/esc50/5-216214-A-13,,train
1119,data/interim/negative/esc50/5-216214-A-13.wav,48000,64000,0,negative,esc50,negative/esc50/5-216214-A-13,,train
1120,data/interim/negative/esc50/5-216214-A-13.wav,56000,72000,0,negative,esc50,negative/esc50/5-216214-A-13,,train
1121,data/interim/negative/esc50/5-216214-A-13.wav,64000,80000,0,negative,esc50,negative/esc50/5-216214-A-13,,train
1122,data/interim/negative/esc50/5-216214-A-13.wav,72000,80000,0,negative,esc50,negative/esc50/5-216214-A-13,,train
1123,data/interim/negative/esc50/5-242490-A-14.wav,0,16000,0,negative,esc50,negative/esc50/5-242490-A-14,,train
1124,data/interim/negative/esc50/5-242490-A-14.wav,8000,24000,0,negative,esc50,negative/esc50/5-242490-A-14,,train
1125,data/interim/negative/esc50/5-242490-A-14.wav,16000,32000,0,negative,esc50,negative/esc50/5-242490-A-14,,train
1126,data/interim/negative/esc50/5-242490-A-14.wav,24000,40000,0,negative,esc50,negative/esc50/5-242490-A-14,,train
1127,data/interim/negative/esc50/5-242490-A-14.wav,32000,48000,0,negative,esc50,negative/esc50/5-242490-A-14,,train
1128,data/interim/negative/esc50/5-242490-A-14.wav,40000,56000,0,negative,esc50,negative/esc50/5-242490-A-14,,train
1129,data/interim/negative/esc50/5-242490-A-14.wav,48000,64000,0,negative,esc50,negative/esc50/5-242490-A-14,,train
1130,data/interim/negative/esc50/5-242490-A-14.wav,56000,72000,0,negative,esc50,negative/esc50/5-242490-A-14,,train
1131,data/interim/negative/esc50/5-242490-A-14.wav,64000,80000,0,negative,esc50,negative/esc50/5-242490-A-14,,train
1132,data/interim/negative/esc50/5-242490-A-14.wav,72000,80000,0,negative,esc50,negative/esc50/5-242490-A-14,,train
1133,data/interim/negative/esc50/5-244310-A-25.wav,0,16000,0,negative,esc50,negative/esc50/5-244310-A-25,,train
1134,data/interim/negative/esc50/5-244310-A-25.wav,8000,24000,0,negative,esc50,negative/esc50/5-244310-A-25,,train
1135,data/interim/negative/esc50/5-244310-A-25.wav,16000,32000,0,negative,esc50,negative/esc50/5-244310-A-25,,train
1136,data/interim/negative/esc50/5-244310-A-25.wav,24000,40000,0,negative,esc50,negative/esc50/5-244310-A-25,,train
1137,data/interim/negative/esc50/5-244310-A-25.wav,32000,48000,0,negative,esc50,negative/esc50/5-244310-A-25,,train
1138,data/interim/negative/esc50/5-244310-A-25.wav,40000,56000,0,negative,esc50,negative/esc50/5-244310-A-25,,train
1139,data/interim/negative/esc50/5-244310-A-25.wav,48000,64000,0,negative,esc50,negative/esc50/5-244310-A-25,,train
1140,data/interim/negative/esc50/5-244310-A-25.wav,56000,72000,0,negative,esc50,negative/esc50/5-244310-A-25,,train
1141,data/interim/negative/esc50/5-244310-A-25.wav,64000,80000,0,negative,esc50,negative/esc50/5-244310-A-25,,train
1142,data/interim/negative/esc50/5-244310-A-25.wav,72000,80000,0,negative,esc50,negative/esc50/5-244310-A-25,,train
1143,data/interim/negative/esc50/5-251963-A-47.wav,0,16000,0,negative,esc50,negative/esc50/5-251963-A-47,,train
1144,data/interim/negative/esc50/5-251963-A-47.wav,8000,24000,0,negative,esc50,negative/esc50/5-251963-A-47,,train
1145,data/interim/negative/esc50/5-251963-A-47.wav,16000,32000,0,negative,esc50,negative/esc50/5-251963-A-47,,train
1146,data/interim/negative/esc50/5-251963-A-47.wav,24000,40000,0,negative,esc50,negative/esc50/5-251963-A-47,,train
1147,data/interim/negative/esc50/5-251963-A-47.wav,32000,48000,0,negative,esc50,negative/esc50/5-251963-A-47,,train
1148,data/interim/negative/esc50/5-251963-A-47.wav,40000,56000,0,negative,esc50,negative/esc50/5-251963-A-47,,train
1149,data/interim/negative/esc50/5-251963-A-47.wav,48000,64000,0,negative,esc50,negative/esc50/5-251963-A-47,,train
1150,data/interim/negative/esc50/5-251963-A-47.wav,56000,72000,0,negative,esc50,negative/esc50/5-251963-A-47,,train
1151,data/interim/negative/esc50/5-251963-A-47.wav,64000,80000,0,negative,esc50,negative/esc50/5-251963-A-47,,train
1152,data/interim/negative/esc50/5-251963-A-47.wav,72000,80000,0,negative,esc50,negative/esc50/5-251963-A-47,,train
1153,data/interim/negative/esc50/5-257839-A-14.wav,0,16000,0,negative,esc50,negative/esc50/5-257839-A-14,,test
1154,data/interim/negative/esc50/5-257839-A-14.wav,8000,24000,0,negative,esc50,negative/esc50/5-257839-A-14,,test
1155,data/interim/negative/esc50/5-257839-A-14.wav,16000,32000,0,negative,esc50,negative/esc50/5-257839-A-14,,test
1156,data/interim/negative/esc50/5-257839-A-14.wav,24000,40000,0,negative,esc50,negative/esc50/5-257839-A-14,,test
1157,data/interim/negative/esc50/5-257839-A-14.wav,32000,48000,0,negative,esc50,negative/esc50/5-257839-A-14,,test
1158,data/interim/negative/esc50/5-257839-A-14.wav,40000,56000,0,negative,esc50,negative/esc50/5-257839-A-14,,test
1159,data/interim/negative/esc50/5-257839-A-14.wav,48000,64000,0,negative,esc50,negative/esc50/5-257839-A-14,,test
1160,data/interim/negative/esc50/5-257839-A-14.wav,56000,72000,0,negative,esc50,negative/esc50/5-257839-A-14,,test
1161,data/interim/negative/esc50/5-257839-A-14.wav,64000,80000,0,negative,esc50,negative/esc50/5-257839-A-14,,test
1162,data/interim/negative/esc50/5-257839-A-14.wav,72000,80000,0,negative,esc50,negative/esc50/5-257839-A-14,,test
